symbol,Date,Open,High,Low,Close,Volume
BPCL,2025-05-26,299.4158403753544,304.06195970086077,299.4158403753544,303.12335205078125,5050848
BPCL,2025-05-27,303.0764148500146,303.0764148500146,296.1307237306228,297.53863525390625,4716473
BPCL,2025-05-28,297.5386361821022,302.7948449475643,294.4881612054718,301.9501037597656,7112876
BPCL,2025-05-29,301.4808035893469,302.7479010644619,298.1018101529616,299.556640625,4000772
BPCL,2025-05-30,298.0548389252613,302.60709162102376,297.53861619074485,298.8526611328125,9148638
BPCL,2025-06-02,298.8526904355501,299.88516464984934,296.27151922181895,297.1632080078125,3086437
BPCL,2025-06-03,295.7083434670911,301.2461517943344,290.0297783581454,290.7337341308594,7853488
BPCL,2025-06-04,290.7337353693406,293.4556919732895,289.65434224205455,292.4232177734375,5925942
BPCL,2025-06-05,292.0008774302636,296.03687930699937,289.32583960775946,290.7806701660156,5900170
BPCL,2025-06-06,290.029789086637,298.3364732407408,290.029789086637,297.257080078125,5825337
BPCL,2025-06-09,298.2895032681188,301.71544414668324,295.6614132744038,300.7298889160156,3787426
BPCL,2025-06-10,301.48077732773004,304.76590397949036,299.7912664346917,300.44830322265625,6489933
BPCL,2025-06-11,300.6360354644074,313.964276289154,300.6360354644074,313.35418701171875,21739121
BPCL,2025-06-12,310.2098484100452,310.679152265431,298.24260009770603,299.08734130859375,13568848
BPCL,2025-06-13,286.27534214769884,295.09824860311636,280.92526691880073,293.1271667480469,13958229
BPCL,2025-06-16,290.9214615248648,297.39784878029445,289.56046893288305,296.9754638671875,6893567
BPCL,2025-06-17,294.7228373543756,300.7768688786642,292.5640509587572,293.59649658203125,7219608
BPCL,2025-06-18,292.84561352215167,297.3978667688511,290.6868271877754,296.4592590332031,10011198
BPCL,2025-06-19,297.5386191198047,297.5386191198047,291.062232192691,294.2065734863281,5399948
BPCL,2025-06-20,291.81312380940545,296.5061622387752,290.9683826209255,294.2535095214844,8522458
BPCL,2025-06-23,290.9683657007554,296.1307076728656,289.27888342204113,294.2065734863281,6848410
BPCL,2025-06-24,305.51677979280356,307.6755658575365,297.53861503630947,299.6504821777344,11172373
BPCL,2025-06-25,302.70099109557054,303.1702949577342,297.1632112508461,299.9790344238281,6658747
BPCL,2025-06-26,299.2750716643596,310.67914952067736,299.2750716643596,309.5058898925781,15528180
BPCL,2025-06-27,309.74054284997885,313.6827066711377,307.30015708659647,312.5563659667969,9911738
BPCL,2025-06-30,313.49496558808784,316.96782546688655,310.06905327977915,311.5708312988281,5840638
BPCL,2025-07-01,311.19536900529056,314.9028808484521,310.5852797339438,311.6646728515625,3921773
BPCL,2025-07-02,313.21340073738946,314.38666036160197,308.6142000952493,311.4300231933594,3799017
BPCL,2025-07-03,312.55637963756715,314.94981793393447,310.25677920063765,311.1484680175781,5049883
BPCL,2025-07-04,313.49495895817824,326.3538953790459,311.5238771401137,324.94598388671875,13743465
BPCL,2025-07-07,324.57052703789526,329.96752124364764,322.3648218864232,328.98199462890625,8603937
BPCL,2025-07-08,328.5126817441465,336.631632292731,327.2925032409956,333.7688903808594,12905482
BPCL,2025-07-09,333.7689180455439,334.4728738504864,326.3069750555394,327.10479736328125,8039090
BPCL,2025-07-10,330.20218206878167,331.18773735412975,326.6824031440404,329.4043884277344,6580919
BPCL,2025-07-11,330.202138569224,330.9999607492035,322.2239740574898,323.6788330078125,4803470
BPCL,2025-07-14,324.61746228002414,326.82319599175776,321.80163932309586,323.2564697265625,5372218
BPCL,2025-07-15,326.3069662074711,328.98200392252386,324.8990546357627,326.6824035644531,6270256
BPCL,2025-07-16,328.55960966821806,330.10833526836876,326.07230502426813,326.49468994140625,8426412
BPCL,2025-07-17,328.1372261376247,328.4187969629718,323.1156696960405,325.4621887207031,4026086
BPCL,2025-07-18,326.16617394326556,329.87368579534206,321.09769812014815,322.4117431640625,5631392
BPCL,2025-07-21,322.411727238773,323.5380678745126,318.6103777202082,321.5669860839844,5051058
BPCL,2025-07-22,321.5670065032458,323.2095699923155,319.07970180574716,319.45513916015625,4447293
BPCL,2025-07-23,320.86305051119155,323.8196590607656,316.12306440228747,323.3034362792969,5089227
BPCL,2025-07-24,323.3034445958248,323.72580088860906,318.84505787088216,320.440673828125,3270996
BPCL,2025-07-25,319.2204807139719,320.4406592518913,310.72606394326556,312.4624938964844,3514659
BPCL,2025-07-28,311.9462970329174,317.5779436338642,310.6791708188972,312.93182373046875,5630809
BPCL,2025-07-29,315.37218433327183,316.5923628745669,312.74409425477467,314.38665771484375,7809814
BPCL,2025-07-30,313.49495466231286,322.4586462496853,309.74052406755465,316.3576965332031,11366010
BPCL,2025-07-31,314.40457079754026,315.59549720207644,307.83066285957113,313.7376403808594,6867024
BPCL,2025-08-01,313.4518549569677,313.7376656869692,301.5902153808861,302.82879638671875,4105518
BPCL,2025-08-04,305.0200895176745,305.5917400530316,300.0181982151697,302.82879638671875,3536322
BPCL,2025-08-05,302.01897329416573,302.97171453484134,294.9210394209904,300.2087707519531,6730701
BPCL,2025-08-06,300.5898481476241,303.11460650875364,299.5418270141305,300.8280334472656,3601019
BPCL,2025-08-07,298.49379654168627,299.2083524182546,292.6344441688962,295.6832275390625,5018154
BPCL,2025-08-08,295.8261347867132,306.0681024162049,294.0159323695946,304.3531799316406,10028343
BPCL,2025-08-11,307.0208394782108,314.40458348428103,302.20950823988034,305.78228759765625,7957794
BPCL,2025-08-12,305.82993083248215,311.07000752898887,305.54412009735995,308.40234375,4392686
BPCL,2025-08-13,309.64091692784035,310.8794689654091,305.8775772304209,307.2590637207031,2707971
BPCL,2025-08-14,311.54636273249446,315.7384180673412,302.1618563886315,303.0193176269531,10549386
BPCL,2025-08-18,305.8299244680222,305.87754989776664,297.6839988576604,299.1607360839844,8091527
BPCL,2025-08-19,300.3040345578656,306.97322288430615,297.9221815841368,306.2586669921875,4343312
BPCL,2025-08-20,304.8771847561484,307.2590377620558,303.92444355378547,304.8295593261719,3670375
BPCL,2025-08-21,305.8775513884879,308.49758969498606,303.6862582531947,304.8295593261719,3790333
BPCL,2025-08-22,305.0677441023286,305.2106494673666,299.8276674983404,301.4949645996094,3007303
BPCL,2025-08-25,303.8768295472661,303.8768295472661,299.6371194072284,300.87567138671875,2841339
BPCL,2025-08-26,302.3047615399702,303.25750270974675,296.3501292288665,297.35052490234375,10819770
BPCL,2025-08-28,300.6851500314944,300.6851500314944,295.3497931149911,296.0167236328125,8888325
BPCL,2025-08-29,296.0167102402554,297.54107293998504,292.49155607758235,293.6348571777344,4334416
BPCL,2025-09-01,293.9206724280493,300.6374865373488,292.3010006905241,299.87530517578125,3672180
BPCL,2025-09-02,300.9709436415428,302.30477552586814,297.96981463297226,300.06585693359375,3405312
BPCL,2025-09-03,300.06586099243265,305.353563170707,299.20837062808124,299.9705810546875,6616690
BPCL,2025-09-04,304.7342952650886,304.7342952650886,297.73164124786757,298.11273193359375,5225640
BPCL,2025-09-05,298.2079990234375,301.4949678313136,296.77888720703123,297.73162841796875,6159420
BPCL,2025-09-08,299.0654570925479,303.1146071956297,298.7319918572233,301.4949645996094,2002604
BPCL,2025-09-09,302.78115923387793,305.0201069983841,298.73200889979336,299.1131286621094,6476251
BPCL,2025-09-10,300.58984472557023,303.2098829917995,299.87528883478046,302.924072265625,5214899
BPCL,2025-09-11,303.16227466114793,311.1652952742996,302.4953441619873,304.877197265625,7529271
BPCL,2025-09-12,305.87755931746915,307.925976215932,302.0665944092292,302.9717102050781,4705998
BPCL,2025-09-15,303.2575165449541,305.5441187170197,300.7804126508071,302.7335205078125,4653626
BPCL,2025-09-16,304.2578904592964,305.9251874629832,301.54257238107874,303.2098693847656,5381837
BPCL,2025-09-17,304.7343046360769,309.4027310993327,304.16265405223083,308.2594299316406,7035565
BPCL,2025-09-18,309.54562037993526,310.7365469196206,305.8299353911881,310.3078308105469,5615664
BPCL,2025-09-19,310.2125501838622,318.21557069771586,309.4503397549422,313.9758605957031,10022009
BPCL,2025-09-22,313.45184670271817,316.5958809513579,307.21140363406676,310.02197265625,4768219
BPCL,2025-09-23,313.16606287436633,319.35888104621745,311.4034857334606,314.78570556640625,7992615
BPCL,2025-09-24,314.8333475639589,316.6911754964764,311.54637872706365,314.7380676269531,5489995
BPCL,2025-09-25,313.54714043522495,316.7864547590435,311.5463780637811,314.0711364746094,5798602
BPCL,2025-09-26,314.21402841257105,314.4045882780324,307.687774613143,309.0216064453125,5692665
BPCL,2025-09-29,311.2128976187752,322.9792568929243,310.11725108745384,322.1217956542969,12616059
BPCL,2025-09-30,323.69382119439325,326.1232996129513,321.2166882708444,323.5985412597656,6762730
BPCL,2025-10-01,324.884761694287,331.26813960991797,322.59818854142173,323.6462097167969,9814406
BPCL,2025-10-03,327.74298006327786,328.6004413472097,321.645442063218,325.40875244140625,5833883
BPCL,2025-10-06,325.83748572819195,329.17207988038103,322.5505170051784,327.36187744140625,5914399
BPCL,2025-10-07,327.3618897252734,329.88664814874153,324.9323821637305,325.7422180175781,5934834
BPCL,2025-10-08,325.1229257708341,333.4594110470093,323.45562871559906,328.7909851074219,7955678
BPCL,2025-10-09,330.839359128198,334.412138384442,326.885489233025,327.7429504394531,7028656
BPCL,2025-10-10,329.17207935435005,330.88700185687964,321.26433915050853,322.6934509277344,5737637
BPCL,2025-10-13,324.4083601274559,325.8374718460791,319.31118918262956,321.9788818359375,6785828
BPCL,2025-10-14,322.16943808114746,324.2178258913223,315.02387892331325,316.73883056640625,4343927
BPCL,2025-10-15,319.1206748171359,324.6465621166393,316.35770209203037,321.9312438964844,16271995
BPCL,2025-10-16,322.9316348827738,322.9316348827738,317.7868092458449,320.0257568359375,6279302
BPCL,2025-10-17,320.21633472268167,322.3123479933173,316.97702034053196,319.9781494140625,7824777
BPCL,2025-10-20,320.3592362526765,323.9796412701485,319.6446803353843,321.74072265625,6134873
BPCL,2025-10-21,323.36035121495365,324.17018703437174,321.7407086514708,323.0268859863281,404063
BPCL,2025-10-23,323.9319869735165,324.0748923291697,314.4522010187095,315.64312744140625,8457356
BPCL,2025-10-24,314.5475036985263,318.5966538285666,311.73693458288744,314.8333435058594,8260920
BPCL,2025-10-27,316.9769997213459,327.2665927542194,315.5955133910777,326.79022216796875,11767585
BPCL,2025-10-28,327.7429890420706,329.17210091289354,323.5509333693942,324.5513000488281,6156249
BPCL,2025-10-29,325.742223647831,332.50669225666223,324.74185697748743,331.64923095703125,9756868
BPCL,2025-10-30,333.4594174675753,342.7962695265259,328.98152223144064,340.70025634765625,14807100
BPCL,2025-10-31,341.08135038919323,343.51082882467296,338.31840671787114,339.93804931640625,7532962
BPCL,2025-11-03,344.8446913019111,352.03787578040834,339.4140547950486,349.94183349609375,20107281
BPCL,2025-11-04,352.3713559390316,356.27760086592707,350.7516841893525,355.3248596191406,12649509
BPCL,2025-11-06,362.0416777459972,362.0416777459972,349.89422671636174,350.5611572265625,11803637
BPCL,2025-11-07,350.12346590255936,357.7581085256681,349.8803246067937,357.0773010253906,11711108
BPCL,2025-11-10,356.25061565837456,359.65459380840673,353.67332385227417,355.1321716308594,6934285
BPCL,2025-11-11,354.986288500456,364.56606140016515,350.17207901715193,363.88525390625,10689646
BPCL,2025-11-12,364.9064558806496,368.6994540267611,363.3503457057408,365.14959716796875,9316462
BPCL,2025-11-13,366.7543393017938,368.35906593017523,361.89151334892017,364.663330078125,9719258
BPCL,2025-11-14,363.73937650732705,369.3316262798328,359.3142168203474,360.9675598144531,6848609
BPCL,2025-11-17,362.37778683967076,371.08222726841984,361.79424180392033,363.9825134277344,9063998
BPCL,2025-11-18,365.5386372746195,366.5598188650518,360.48128634977724,361.64837646484375,7729409
BPCL,2025-11-19,361.64835448145095,362.66953600980906,354.84039847817627,355.6184387207031,7056032
BPCL,2025-11-20,356.9314261093376,358.682031585969,353.33292302029776,355.034912109375,9025414
BPCL,2025-11-21,355.03489707824457,357.7580973136764,353.4301705125494,354.5486145019531,7177944
BPCL,2025-11-24,354.5486138397987,357.1745516190015,347.9837990721247,349.7830505371094,13807356
BPCL,2025-11-25,349.10226865921743,349.10226865921743,343.9963016773754,346.0873107910156,4113590
BPCL,2025-11-26,347.01123040042006,357.90397185061533,346.3304526099908,357.5635681152344,7651793
BPCL,2025-11-27,358.82792089511037,358.82792089511037,351.58229871745846,354.69451904296875,5180488
BPCL,2025-11-28,355.76433797131386,356.9314280824092,348.76188634574515,349.2481689453125,3459790
BPCL,2025-12-01,351.5823250463453,351.5823250463453,342.73197565821266,344.2880859375,4470807
BPCL,2025-12-02,345.9900499297351,351.24189577053596,344.5312022139386,348.9077453613281,9468149
BPCL,2025-12-03,349.15089733517,351.0960276824411,346.03867690740265,348.5673522949219,6169622
BPCL,2025-12-04,350.1234761784586,351.6795864530965,343.8018023030142,346.23321533203125,5798181
BPCL,2025-12-05,346.2332037698485,351.6795747090365,343.6072659140672,350.41522216796875,3479044
BPCL,2025-12-08,353.04115362338536,353.04115362338536,345.40651116956775,347.74066162109375,6762135
BPCL,2025-12-09,347.7406781560741,348.9077682774986,343.266901944728,345.30926513671875,5612269
BPCL,2025-12-10,345.3092622021885,350.07485542389355,343.0723741155251,345.4065246582031,8521964
BPCL,2025-12-11,345.4065218158187,346.5736119177208,339.5225142795365,341.6621398925781,4491115
BPCL,2025-12-12,342.8292307998406,356.5910223554553,342.8292307998406,355.034912109375,6101145
BPCL,2025-12-15,355.0835590652579,359.31422360475386,351.1932982804954,356.9314270019531,6128925
BPCL,2025-12-16,356.6882804042827,358.92516845015825,351.7768381086136,358.04986572265625,4332510
BPCL,2025-12-17,359.84911135316025,362.6209280118121,355.95885068988287,358.244384765625,6872112
BPCL,2025-12-18,357.9039833942719,359.0710734731258,351.5823097745361,353.3815612792969,3880069
BPCL,2025-12-19,353.9651173973205,357.36909560679476,352.1658658362458,355.9102478027344,6515994
BPCL,2025-12-22,355.9102468401638,360.52993154052757,354.54863181578895,359.7518615722656,3949754
BPCL,2025-12-23,359.7518586384686,363.25309926625846,358.43888969300565,359.84912109375,3379297
BPCL,2025-12-24,359.75186360549634,361.2593574823357,354.79177512100557,355.8616027832031,2339154
BPCL,2025-12-26,355.42396331816667,358.0985176114396,351.77684382734,355.9588623046875,2997958
BPCL,2025-12-29,355.9588416756121,361.7942325227533,354.7917516340508,361.40521240234375,4666863
BPCL,2025-12-30,361.59971146268896,365.8303758078639,358.0985006614864,359.3628234863281,8567519
BPCL,2025-12-31,359.3628318309784,375.4101572036743,358.876549243927,373.46502685546875,12051156
BPCL,2026-01-01,375.7991630898796,377.5011520800333,368.74806584495695,371.0335998535156,6554899
BPCL,2026-01-02,371.51988430762106,375.02112475548716,367.53236128867167,370.9849853515625,3614573
BPCL,2026-01-05,369.5747719842653,374.8752641388048,364.1284009873777,367.5323791503906,5243413
BPCL,2026-01-06,367.3865068062925,367.4351231944904,354.0137352150642,360.6271667480469,6881934
BPCL,2026-01-07,361.356580347227,363.15583186425414,356.44513806592823,358.0985107421875,6613161
BPCL,2026-01-08,356.1533754507647,356.4937495143967,342.53746313481486,344.8229675292969,7714421
BPCL,2026-01-09,343.315515915975,349.7830685658606,342.5374756273927,344.4339599609375,5252007
BPCL,2026-01-12,343.89904080649336,349.24814909774716,339.9601341656432,348.9077453613281,4474234
BPCL,2026-01-13,350.12347372364377,350.26935256829506,342.39156847344617,345.35791015625,3681627
BPCL,2026-01-14,344.77433960737926,348.66460013891526,341.5162404761513,347.1084899902344,7777436
BPCL,2026-01-15,347.1084899902344,347.1084899902344,347.1084899902344,347.1084899902344,0
BPCL,2026-01-16,348.1783364189808,357.6608469778776,348.1783364189808,353.2356872558594,6243090
BPCL,2026-01-19,354.01372661656575,356.93142216560335,349.102284314486,351.33917236328125,4545354
BPCL,2026-01-20,351.0960359454443,351.0960359454443,343.3155143732461,345.4551696777344,6408732
BPCL,2026-01-21,344.28805818031475,348.90774257680204,336.0212545234428,342.2943115234375,6076732
BPCL,2026-01-22,345.26064631776524,351.29056243544875,344.0935562045573,344.4339599609375,4615713
